trx_id,account_id,trx_datetime,trx_type,amount,currency,description,counterparty,posting_date,branch_id,updated_at
8743,1271,2025-12-03 22:44:57,transfer,18271.83,KZT,Поколение процесс один.,Ларионова Инк,2025-12-03,10,2025-12-03 22:44:57
8744,995,2025-07-28 07:38:49,credit,208885.34,KZT,Горький скрытый.,Хенкель Рус (Henkel),2025-07-28,9,2025-07-28 07:38:49
8745,859,2025-08-08 02:02:10,credit,476586.38,KZT,Угроза тусклый юный славный.,ИП «Орлов-Кузнецов»,2025-08-08,5,2025-08-08 02:02:10
8746,423,2025-07-05 11:53:33,credit,406679.12,KZT,Правление правый товар.,"ОАО «Фомичев, Кулагина и Дементьев»",2025-07-05,6,2025-07-05 11:53:33
8747,175,2025-09-29 08:58:12,transfer,23411.9,KZT,Слишком вскинуть ломать.,Емельянова и партнеры,2025-09-29,9,2025-09-29 08:58:12
8748,267,2025-08-17 08:37:11,credit,287542.57,KZT,Выражение легко.,Сергеева Инкорпорэйтед,2025-08-17,6,2025-08-17 08:37:11
8749,1060,2025-11-18 09:12:52,credit,419436.45,KZT,Скрытый мелькнуть процесс прежде.,Корпорация Электросевкавмонтаж,2025-11-18,3,2025-11-18 09:12:52
8750,182,2025-08-20 06:59:31,credit,13956354.57,KZT,Военный рассуждение правление поезд.,ООО «Коновалова-Маркова»,2025-08-20,5,2025-08-20 06:59:31
8751,1017,2025-11-14 04:15:31,transfer,98242.6,KZT,Головка слишком пламя.,Доронин и партнеры,2025-11-14,2,2025-11-14 04:15:31
8752,187,2025-09-23 11:40:14,transfer,39773.95,KZT,Через человечек инфекция кожа.,ГК Автомир,2025-09-23,8,2025-09-23 11:40:14
8753,607,2025-10-15 22:36:06,transfer,149946.99,KZT,Домашний тревога вздрогнуть серьезный носок.,ООО «Веселов»,2025-10-15,1,2025-10-15 22:36:06
8754,1378,2025-09-17 22:03:44,credit,250194.41,KZT,Научить интернет бетонный инвалид выдержать.,ВкусВилл,2025-09-17,4,2025-09-17 22:03:44
8755,1482,2025-12-03 14:32:22,transfer,18497.87,KZT,Жить постоянный.,"НПО «Галкина, Максимова и Доронин»",2025-12-03,2,2025-12-03 14:32:22
8756,1202,2025-07-23 01:47:48,credit,392876.55,KZT,Функция счастье.,Кулаков Групп,2025-07-23,10,2025-07-23 01:47:48
8757,863,2025-10-06 14:59:34,credit,455216.17,KZT,Грудь самостоятельно поезд неправда.,"ООО «Воронцов, Горшков и Комиссаров»",2025-10-06,9,2025-10-06 14:59:34
8758,1177,2025-11-11 04:54:16,credit,199004.76,KZT,Услать заведение посвятить.,ОАО «Журавлев-Боброва»,2025-11-11,7,2025-11-11 04:54:16
8759,459,2025-10-05 17:47:07,credit,163497.11,KZT,Природа табак число помимо куча.,Дьячков Групп,2025-10-05,4,2025-10-05 17:47:07
8760,21,2025-07-06 06:41:56,debit,73682.08,KZT,Плавно исследование степь умирать сохранять.,ЗАО «Калинина Назарова»,2025-07-06,9,2025-07-06 06:41:56
8761,1444,2025-11-07 00:02:00,credit,84706.77,KZT,Цепочка палата.,Ренессанс Кредит,2025-11-07,10,2025-11-07 00:02:00
8762,92,2025-12-07 10:20:55,debit,303841.77,KZT,Спасть поймать металл.,Fix Price,2025-12-07,6,2025-12-07 10:20:55
8763,914,2025-12-01 11:49:30,debit,277928.56,KZT,Стакан запеть.,"ООО «Мясников, Медведев и Крылова»",2025-12-01,5,2025-12-01 11:49:30
8764,299,2025-12-26 19:55:14,credit,328086.4,KZT,Армейский разводить невыносимый.,Сысоева Лтд,2025-12-26,5,2025-12-26 19:55:14
8765,1176,2025-11-01 03:55:06,transfer,267052.01,KZT,Ярко рай неожиданно означать.,ЗАО «Пахомова Гущина»,2025-11-01,2,2025-11-01 03:55:06
8766,1427,2025-12-28 02:27:46,credit,178548.21,KZT,Бочок светило хлеб.,РАО «Кабанов»,2025-12-28,2,2025-12-28 02:27:46
8767,1213,2025-12-27 05:51:10,debit,176878.41,KZT,Запустить бак бак.,Баранов и партнеры,2025-12-27,4,2025-12-27 05:51:10
8768,1345,2025-09-14 05:06:07,credit,448033.76,KZT,Ответить построить помолчать фонарик за.,ОАО «Козлов-Агафонов»,2025-09-14,8,2025-09-14 05:06:07
8769,896,2025-07-11 22:22:37,credit,428173.97,KZT,Кузнец означать запретить ягода блин.,ООО «Титова»,2025-07-11,3,2025-07-11 22:22:37
8770,1357,2025-10-07 21:51:35,credit,484217.88,KZT,Протягивать выраженный наступать спасть.,ИП «Семенов»,2025-10-07,3,2025-10-07 21:51:35
8771,800,2025-08-30 12:08:09,transfer,10765.21,KZT,Штаб вскакивать.,АО «Зыков-Исаев»,2025-08-30,2,2025-08-30 12:08:09
8772,181,2025-12-13 04:30:13,transfer,484598.22,KZT,При другой космос.,НПО «Новикова Ковалева»,2025-12-13,5,2025-12-13 04:30:13
8773,1361,2025-12-17 17:52:08,debit,271094.87,KZT,Сбросить низкий четко смертельный экзамен.,"ООО «Сидорова, Бирюков и Трофимов»",2025-12-17,1,2025-12-17 17:52:08
8774,304,2025-12-14 02:51:16,credit,267573.75,KZT,Невозможно перебивать.,"ИП «Носков, Орлов и Миронова»",2025-12-14,3,2025-12-14 02:51:16
8775,350,2025-08-11 23:37:51,credit,345527.87,KZT,Покидать пропаганда освобождение.,ООО «Блохина-Лыткин»,2025-08-11,9,2025-08-11 23:37:51
8776,1087,2025-12-20 11:19:56,debit,361470.88,KZT,Спешить ответить увеличиваться цель желание.,НПО «Большаков-Павлова»,2025-12-20,7,2025-12-20 11:19:56
8777,52,2025-12-29 04:29:31,transfer,471673.89,KZT,Очутиться вчера слишком потом.,"ООО «Емельянова, Белова и Котов»",2025-12-29,5,2025-12-29 04:29:31
8778,626,2025-11-08 01:33:30,debit,173489.45,KZT,Очередной единый ныне затянуться.,НПО «Куликов»,2025-11-08,9,2025-11-08 01:33:30
8779,282,2025-10-04 16:59:05,credit,128143.94,KZT,Домашний отметить сверкать мелькнуть монета.,НПО «Одинцов Доронин»,2025-10-04,6,2025-10-04 16:59:05
8780,1101,2025-07-04 20:10:12,credit,470011.8,KZT,Протягивать болото.,РАО «Лаврентьев»,2025-07-04,10,2025-07-04 20:10:12
8781,1135,2025-09-24 13:58:01,credit,448127.33,KZT,Песня хлеб.,Мосгортранс,2025-09-24,10,2025-09-24 13:58:01
8782,637,2025-08-15 11:06:14,transfer,219563.08,KZT,Увеличиваться наступать рот.,"ЗАО «Цветкова, Третьяков и Потапов»",2025-08-15,7,2025-08-15 11:06:14
8783,609,2025-09-26 23:49:02,debit,11214.72,KZT,Тревога ход народ.,ЗАО «Одинцова-Чернова»,2025-09-26,9,2025-09-26 23:49:02
8784,143,2025-09-08 12:16:10,transfer,418929.3,KZT,Ручей зачем житель добиться слишком.,"РАО «Пахомов, Одинцов и Наумова»",2025-09-08,2,2025-09-08 12:16:10
8785,89,2025-09-05 04:12:16,credit,174609.25,KZT,Выкинуть пропасть.,ОАО «Журавлев»,2025-09-05,4,2025-09-05 04:12:16
8786,743,2025-10-06 07:15:48,credit,490284.97,KZT,Манера поздравлять темнеть светило.,ОАО «Кабанов»,2025-10-06,2,2025-10-06 07:15:48
8787,260,2025-12-04 07:08:36,credit,485479.99,KZT,Поздравлять тысяча светило.,НПО «Антонова»,2025-12-04,10,2025-12-04 07:08:36
8788,612,2025-07-16 14:21:39,credit,43969.26,KZT,Песня темнеть.,ФортеИнвест,2025-07-16,10,2025-07-16 14:21:39
8789,1309,2025-09-13 04:12:31,transfer,341802.61,KZT,Набор счастье применяться близко.,ООО «Панфилов-Власова»,2025-09-13,3,2025-09-13 04:12:31
8790,1119,2025-07-09 17:56:45,transfer,444745.71,KZT,Заведение юный точно.,ЗАО «Ширяев»,2025-07-09,1,2025-07-09 17:56:45
8791,98,2025-11-24 12:29:55,credit,125385.23,KZT,Добиться передо.,ЦЭНКИ,2025-11-24,7,2025-11-24 12:29:55
8792,1119,2025-11-03 16:47:12,transfer,231947.97,KZT,Выраженный покинуть второй.,ДК Рус,2025-11-03,4,2025-11-03 16:47:12
8793,565,2025-08-28 23:50:19,credit,283918.56,KZT,Дурацкий материя доставать волк.,"ООО «Исаев, Галкин и Мельников»",2025-08-28,3,2025-08-28 23:50:19
8794,781,2025-08-22 00:43:27,credit,308643.54,KZT,Каюта виднеться скользить запеть некоторый.,ООО «Коновалова»,2025-08-22,3,2025-08-22 00:43:27
8795,1240,2025-08-31 05:25:21,credit,166707.74,KZT,Исполнять еврейский сходить.,ООО «Сорокин»,2025-08-31,5,2025-08-31 05:25:21
8796,376,2025-11-26 19:10:03,credit,317244.99,KZT,Ставить тревога за.,"ЗАО «Нестерова, Бобылев и Панова»",2025-11-26,7,2025-11-26 19:10:03
8797,260,2025-12-01 12:05:00,credit,15649608.7,KZT,Хлеб премьера потянуться.,ООО «Михеева»,2025-12-01,4,2025-12-01 12:05:00
8798,592,2025-07-08 07:33:55,debit,70358.66,KZT,Мучительно ремень труп расстройство заявление.,НПО «Гурьева Виноградова»,2025-07-08,7,2025-07-08 07:33:55
8799,552,2025-10-19 00:08:25,debit,363446.57,KZT,Инфекция основание привлекать.,СУЭК,2025-10-19,5,2025-10-19 00:08:25
8800,1221,2025-12-15 18:11:39,credit,135707.24,KZT,Правильный миф страсть совещание.,ЗАО «Лукина-Жданов»,2025-12-15,5,2025-12-15 18:11:39
8801,169,2025-11-04 11:26:52,transfer,44869.81,KZT,Конференция прелесть разнообразный банда бровь.,"ОАО «Калашников, Шарапова и Шарапов»",2025-11-04,7,2025-11-04 11:26:52
8802,27,2025-07-25 03:13:59,debit,110608.99,KZT,Актриса дальний спасть мера.,Соколов Инкорпорэйтед,2025-07-25,9,2025-07-25 03:13:59
8803,964,2025-08-06 14:39:56,credit,415306.09,KZT,Солнце плод даль при.,"ЗАО «Козлова, Стрелков и Исаев»",2025-08-06,10,2025-08-06 14:39:56
8804,481,2025-12-06 02:23:28,credit,101670.91,KZT,Трясти бригада заявление.,РэйлАльянс,2025-12-06,4,2025-12-06 02:23:28
8805,909,2025-08-28 10:18:25,debit,158659.61,KZT,Полностью точно монета.,ИП «Савельева Громова»,2025-08-28,6,2025-08-28 10:18:25
8806,583,2025-12-20 10:26:48,credit,154131.51,KZT,Художественный помимо.,ОАО «Морозова Киселев»,2025-12-20,6,2025-12-20 10:26:48
8807,994,2025-12-06 18:36:04,credit,65785.63,KZT,Карандаш перебивать.,ИП «Князев-Данилова»,2025-12-06,2,2025-12-06 18:36:04
8808,175,2025-09-15 06:31:58,credit,350879.17,KZT,Покидать социалистический тревога очутиться.,"АО «Мясникова, Веселова и Кузнецов»",2025-09-15,10,2025-09-15 06:31:58
8809,1011,2025-07-31 15:40:06,transfer,454363.25,KZT,Дошлый избегать.,Нефтьмагистраль,2025-07-31,4,2025-07-31 15:40:06
8810,685,2025-10-04 20:27:03,credit,494066.46,KZT,Постоянный премьера что очутиться.,Зимин и партнеры,2025-10-04,8,2025-10-04 20:27:03
8811,1402,2025-12-10 08:47:48,debit,68335.08,KZT,Металл конференция какой.,Устинов Лимитед,2025-12-10,8,2025-12-10 08:47:48
8812,697,2025-10-25 08:17:08,debit,294499.87,KZT,Сбросить выражение выгнать.,ООО «Артемьева-Морозова»,2025-10-25,10,2025-10-25 08:17:08
8813,612,2025-12-06 22:15:42,debit,62321.01,KZT,Потрясти изба помимо вообще заложить.,РАО «Антонова-Кудряшова»,2025-12-06,3,2025-12-06 22:15:42
8814,1404,2025-11-13 18:26:52,debit,326894.61,KZT,Руководитель бочок.,Лазарева Групп,2025-11-13,1,2025-11-13 18:26:52
8815,1321,2025-12-12 19:24:13,credit,49912.82,KZT,Неудобно поставить посвятить написать.,РАО «Мишин-Блохина»,2025-12-12,3,2025-12-12 19:24:13
8816,1214,2025-10-11 12:50:58,credit,360436.86,KZT,Возможно тусклый четыре бровь выгнать.,ОАО «Якушев Мухин»,2025-10-11,6,2025-10-11 12:50:58
8817,408,2025-09-15 11:31:34,debit,77337.45,KZT,Командование задрать подробность разнообразный.,"АО «Тимофеева, Орлова и Мельников»",2025-09-15,9,2025-09-15 11:31:34
8818,1387,2025-07-11 11:24:27,credit,222724.04,KZT,Вытаскивать премьера чувство спорт.,Ермакова Инк,2025-07-11,7,2025-07-11 11:24:27
8819,921,2025-11-28 04:17:36,transfer,493452.89,KZT,Прежде печатать посвятить.,ООО «Мишина Тетерин»,2025-11-28,2,2025-11-28 04:17:36
8820,372,2025-10-25 19:22:44,transfer,23135.3,KZT,Применяться угроза привлекать хозяйка.,ОХК Уралхим,2025-10-25,7,2025-10-25 19:22:44
8821,274,2025-10-02 05:47:59,transfer,238120.97,KZT,Степь рот грустный сынок.,ООО «Шубина Белозерова»,2025-10-02,3,2025-10-02 05:47:59
8822,233,2025-09-15 07:01:20,credit,108666.23,KZT,Процесс вздрогнуть.,РАО «Прохоров Шестакова»,2025-09-15,7,2025-09-15 07:01:20
