transaction_id,client_id,account_id,card_id,transaction_time,amount,currency,transaction_type,merchant_name,merchant_category,city,status
24616,1421,621,846,2025-10-15 01:48:23,207606.73,USD,cash_withdrawal,Green Bazaar,transport,Тараз,success
24617,1533,846,199,2026-01-20 22:37:45,109874.7,USD,deposit,Zara,clothing,Тараз,declined
24618,893,2544,1808,2025-04-28 03:54:56,387547.84,KZT,transfer,Glovo,travel,Павлодар,success
24619,628,2618,2315,2025-05-26 01:44:32,179365.69,USD,cash_withdrawal,Zara,supermarket,Павлодар,success
24620,2000,275,1666,2026-02-20 23:34:55,201909.09,EUR,purchase,Burger King,supermarket,Актобе,success
24621,386,2230,1397,2025-05-17 21:35:57,420014.85,USD,deposit,Ramstore,supermarket,Астана,declined
24622,14,270,1124,2025-05-16 09:05:03,490694.32,KZT,transfer,Burger King,transport,Астана,declined
24623,1461,987,1064,2025-08-30 02:41:03,385331.47,EUR,transfer,Ramstore,supermarket,Шымкент,declined
24624,1839,1263,2346,2025-09-22 00:24:43,29660.65,KZT,purchase,Yandex Go,food_delivery,Актобе,declined
24625,500,2014,987,2026-04-21 04:49:38,14966.45,KZT,purchase,Small,clothing,Астана,declined
24626,1893,394,43,2025-06-18 13:55:50,220252.21,EUR,deposit,Magnum,food_delivery,Шымкент,success
24627,1541,280,856,2026-03-09 00:38:49,324933.39,EUR,deposit,Small,electronics,Караганда,success
24628,347,2303,1866,2025-12-11 14:06:03,197641.5,KZT,cash_withdrawal,KFC,restaurant,Павлодар,success
24629,563,2946,1108,2025-11-21 04:50:31,438944.23,EUR,transfer,Sulpak,transport,Усть-Каменогорск,success
24630,656,687,1357,2025-09-23 05:15:33,40133.16,USD,deposit,Ramstore,supermarket,Павлодар,success
24631,1756,1778,1049,2025-12-31 01:15:21,460550.13,EUR,deposit,KFC,clothing,Алматы,success
24632,331,909,1204,2025-09-07 18:42:53,309075.24,USD,deposit,Magnum,travel,Караганда,success
24633,8,593,1798,2025-05-25 07:36:30,306369.67,EUR,deposit,Kaspi Store,restaurant,Тараз,success
24634,1539,1321,2010,2025-12-30 16:47:40,88064.18,USD,transfer,Magnum,electronics,Павлодар,success
24635,930,2902,56,2025-12-27 22:20:37,391130.66,KZT,purchase,Air Astana,travel,Алматы,success
24636,1412,1991,1597,2025-06-16 00:37:26,180757.0,EUR,cash_withdrawal,Ramstore,food_delivery,Караганда,success
24637,1816,2299,1565,2025-07-19 09:42:40,159892.83,KZT,transfer,Glovo,travel,Тараз,declined
24638,1921,228,558,2025-11-26 13:32:51,472469.75,USD,cash_withdrawal,Coffee Boom,electronics,Актобе,success
24639,1350,1645,1445,2025-10-20 16:32:09,415259.07,EUR,cash_withdrawal,Kaspi Store,transport,Павлодар,declined
24640,1803,2338,1041,2025-10-10 13:09:11,114254.68,USD,deposit,Burger King,clothing,Тараз,success
24641,118,1363,206,2025-05-17 17:29:00,64160.23,EUR,transfer,Magnum,marketplace,Павлодар,success
24642,1237,1524,1846,2026-01-05 02:49:58,166497.89,USD,purchase,Sulpak,transport,Алматы,success
24643,1356,2750,2252,2025-06-18 17:52:36,318189.71,EUR,cash_withdrawal,Ramstore,electronics,Шымкент,success
24644,1663,1984,898,2025-09-28 04:32:27,91350.76,EUR,deposit,Yandex Go,electronics,Шымкент,success
24645,610,2803,1516,2025-09-02 03:01:00,221876.74,KZT,purchase,Burger King,marketplace,Актобе,success
24646,1430,2446,2459,2025-10-05 12:07:49,343330.7,USD,purchase,Burger King,restaurant,Тараз,declined
24647,1099,1107,276,2025-07-22 06:09:51,132001.37,KZT,deposit,Coffee Boom,food_delivery,Павлодар,success
24648,1001,1602,380,2025-12-26 19:54:23,453033.61,KZT,cash_withdrawal,H&M,clothing,Актобе,success
24649,1387,839,786,2026-03-19 06:59:35,441806.67,EUR,transfer,Yandex Go,transport,Тараз,declined
24650,1290,2892,1900,2026-03-05 21:29:13,386544.17,KZT,deposit,Burger King,marketplace,Павлодар,success
24651,1926,2155,1893,2025-07-17 05:02:30,340481.13,KZT,transfer,Glovo,electronics,Караганда,success
24652,1487,1247,2166,2026-02-18 17:44:00,210834.53,KZT,deposit,Technodom,restaurant,Караганда,success
24653,1342,2943,2469,2025-08-22 15:15:02,3226.44,KZT,deposit,Green Bazaar,marketplace,Актобе,success
24654,349,2612,1088,2025-04-27 21:07:13,140721.77,USD,transfer,Glovo,travel,Алматы,success
24655,1949,1090,579,2026-02-24 14:36:47,436706.7,KZT,transfer,Kaspi Store,supermarket,Тараз,success
24656,691,1538,1365,2026-03-30 07:24:39,302136.61,KZT,transfer,Green Bazaar,food_delivery,Тараз,success
24657,276,2047,1823,2026-02-09 02:45:59,36852.63,EUR,transfer,Green Bazaar,travel,Усть-Каменогорск,success
24658,159,1914,1356,2025-11-09 13:20:10,137086.84,KZT,transfer,Coffee Boom,clothing,Астана,success
24659,1326,142,245,2025-09-28 23:57:24,417319.05,EUR,transfer,Small,marketplace,Павлодар,success
24660,1232,458,226,2026-03-14 12:20:45,303879.74,KZT,purchase,Zara,food_delivery,Павлодар,success
24661,1168,530,1159,2026-01-03 18:48:02,356453.59,USD,purchase,Glovo,food_delivery,Павлодар,success
24662,91,648,968,2026-01-27 04:39:29,60396.38,USD,deposit,Air Astana,restaurant,Караганда,declined
24663,1421,68,167,2025-05-06 19:54:07,443754.35,KZT,transfer,Small,supermarket,Астана,success
24664,1950,2422,691,2025-11-05 21:17:17,15613.93,EUR,purchase,Coffee Boom,marketplace,Шымкент,success
24665,347,555,398,2026-03-09 21:33:07,48790.23,KZT,deposit,Coffee Boom,supermarket,Астана,declined
24666,391,1595,1641,2025-09-19 13:35:40,206298.32,KZT,cash_withdrawal,Yandex Go,marketplace,Усть-Каменогорск,declined
24667,913,695,1198,2025-05-09 17:26:57,470643.49,EUR,purchase,KFC,electronics,Тараз,declined
24668,1387,91,2426,2025-11-09 03:15:51,379659.75,EUR,purchase,Coffee Boom,restaurant,Шымкент,success
24669,1829,907,1347,2025-10-04 18:58:34,345231.13,EUR,deposit,Kaspi Store,travel,Астана,success
24670,1130,1690,1980,2025-10-16 20:23:46,393784.66,EUR,cash_withdrawal,Yandex Go,food_delivery,Павлодар,success
24671,1880,818,242,2025-05-05 02:33:30,249944.93,USD,deposit,Zara,transport,Алматы,success
24672,18,276,1091,2025-08-16 00:49:51,324172.85,KZT,cash_withdrawal,Small,electronics,Алматы,success
24673,1560,1870,1382,2026-03-17 05:51:04,93421.74,EUR,purchase,Air Astana,electronics,Шымкент,declined
24674,233,2314,2186,2025-12-25 10:26:29,132405.47,EUR,deposit,H&M,supermarket,Тараз,success
24675,1243,2373,148,2025-06-15 21:43:37,474599.74,USD,deposit,Yandex Go,travel,Караганда,success
24676,459,1358,1057,2025-04-27 11:43:09,479054.02,EUR,transfer,Zara,food_delivery,Караганда,success
24677,1766,1981,1280,2025-07-18 12:13:26,40582.99,KZT,purchase,Magnum,electronics,Шымкент,success
24678,1966,1657,1016,2026-02-02 14:42:01,471968.84,KZT,cash_withdrawal,H&M,travel,Усть-Каменогорск,success
24679,795,1072,830,2025-12-13 16:06:07,395617.89,EUR,deposit,Green Bazaar,electronics,Алматы,declined
24680,1175,784,223,2025-07-10 02:08:32,21366.71,USD,deposit,Kaspi Store,food_delivery,Астана,success
24681,1322,2856,561,2025-07-18 10:11:05,375605.35,USD,deposit,Small,food_delivery,Актобе,success
24682,193,1584,45,2025-09-15 16:48:56,209681.67,EUR,purchase,Coffee Boom,transport,Астана,success
24683,1844,2276,544,2026-04-20 13:10:39,461240.73,USD,transfer,Air Astana,food_delivery,Павлодар,success
24684,1417,1515,1697,2026-04-16 19:55:40,11783.4,EUR,transfer,H&M,transport,Павлодар,success
24685,516,1146,2374,2025-12-02 11:57:46,421776.15,KZT,purchase,Coffee Boom,clothing,Караганда,declined
24686,1986,2664,72,2025-11-20 06:33:41,255211.83,EUR,deposit,Magnum,restaurant,Тараз,declined
24687,418,238,703,2025-05-18 13:36:13,155206.41,KZT,purchase,Glovo,electronics,Алматы,declined
24688,1276,908,388,2026-03-31 10:05:23,138574.44,KZT,transfer,Sulpak,clothing,Актобе,success
24689,1836,701,602,2025-06-27 01:51:22,74510.13,USD,cash_withdrawal,Air Astana,food_delivery,Караганда,success
24690,672,953,525,2026-03-19 13:14:11,333255.22,EUR,purchase,Small,clothing,Павлодар,declined
24691,1206,69,2272,2026-04-19 21:16:08,12825.65,EUR,purchase,Magnum,travel,Тараз,declined
24692,1986,782,36,2025-12-23 11:45:11,454294.04,EUR,transfer,Kaspi Store,electronics,Алматы,success
24693,905,1853,2397,2025-10-27 05:37:09,120742.21,USD,deposit,Sulpak,marketplace,Усть-Каменогорск,declined
24694,414,1111,970,2025-12-02 00:49:05,266648.85,USD,purchase,Zara,electronics,Шымкент,declined
24695,538,303,2227,2025-11-30 06:12:01,335250.99,KZT,purchase,Small,supermarket,Караганда,success
24696,1180,1743,1288,2025-11-15 07:09:19,499077.83,KZT,cash_withdrawal,Glovo,restaurant,Алматы,success
24697,744,449,2318,2025-12-02 23:23:50,498832.49,KZT,transfer,Green Bazaar,supermarket,Алматы,success
24698,1736,2514,2173,2025-05-24 15:23:08,85712.06,KZT,deposit,Magnum,restaurant,Усть-Каменогорск,success
24699,639,325,310,2025-10-05 23:21:13,207922.87,USD,transfer,Air Astana,marketplace,Караганда,success
24700,474,89,230,2026-04-15 16:15:46,245245.35,USD,cash_withdrawal,Yandex Go,travel,Шымкент,success
24701,1899,472,283,2026-01-02 07:49:02,109013.69,EUR,purchase,KFC,food_delivery,Усть-Каменогорск,success
24702,874,1373,2104,2026-02-21 09:40:30,134446.14,EUR,purchase,Burger King,food_delivery,Астана,success
24703,1839,1263,2346,2025-08-29 17:12:00,442961.64,USD,deposit,Kaspi Store,travel,Караганда,success
24704,65,1510,394,2025-09-12 19:28:54,160238.8,USD,deposit,Technodom,restaurant,Усть-Каменогорск,success
24705,841,1475,795,2025-11-23 13:06:16,402213.92,EUR,transfer,Yandex Go,supermarket,Караганда,declined
24706,1654,2927,1883,2025-10-03 14:38:18,319132.81,EUR,deposit,Green Bazaar,transport,Алматы,declined
24707,500,2014,987,2025-07-30 12:56:14,496683.72,KZT,deposit,Kaspi Store,electronics,Павлодар,declined
24708,223,1101,532,2025-07-03 12:58:53,214067.86,EUR,deposit,Ramstore,transport,Усть-Каменогорск,success
24709,1566,272,1557,2025-11-09 20:43:26,320755.49,USD,transfer,Small,travel,Усть-Каменогорск,success
24710,27,750,1201,2026-04-03 07:27:31,18452.83,USD,transfer,Glovo,electronics,Тараз,declined
24711,1460,2527,2492,2026-01-27 13:19:10,323426.22,EUR,purchase,KFC,electronics,Караганда,declined
24712,332,296,1686,2026-03-22 00:49:24,133243.52,USD,purchase,Ramstore,electronics,Караганда,success
24713,926,2942,888,2025-09-22 17:31:00,47378.03,USD,deposit,Ramstore,restaurant,Павлодар,success
24714,1813,1176,1605,2025-12-02 17:01:14,365157.15,USD,transfer,Magnum,clothing,Тараз,success
24715,459,1222,721,2025-12-02 06:26:21,389387.18,KZT,transfer,KFC,restaurant,Усть-Каменогорск,success
24716,1197,1550,2385,2026-01-23 22:23:20,197624.66,EUR,transfer,Burger King,marketplace,Шымкент,success
24717,1839,1263,2346,2025-09-17 08:42:19,271150.27,EUR,transfer,Air Astana,marketplace,Караганда,declined
24718,231,1588,586,2025-10-14 07:02:46,324547.57,KZT,transfer,Magnum,travel,Усть-Каменогорск,declined
24719,1130,1674,2125,2025-10-10 20:12:13,15048.96,USD,cash_withdrawal,Green Bazaar,restaurant,Усть-Каменогорск,success
24720,891,2785,2176,2025-05-01 08:31:58,269957.54,USD,deposit,Burger King,food_delivery,Караганда,success
24721,153,2315,1878,2026-02-04 09:38:28,393850.22,USD,transfer,Air Astana,transport,Алматы,success
24722,713,737,649,2026-01-29 13:39:49,373817.08,USD,cash_withdrawal,Sulpak,transport,Астана,success
24723,1435,13,620,2025-04-24 07:57:10,382667.89,USD,cash_withdrawal,Air Astana,clothing,Алматы,success
24724,1198,1741,466,2026-01-02 03:03:55,297078.28,EUR,transfer,Air Astana,restaurant,Усть-Каменогорск,declined
24725,1326,42,1765,2025-04-24 04:50:08,45500.44,USD,transfer,Sulpak,transport,Караганда,declined
24726,290,608,1170,2026-04-02 23:03:23,448873.08,EUR,transfer,Burger King,marketplace,Усть-Каменогорск,success
24727,450,577,1547,2025-07-15 19:49:45,489132.14,KZT,transfer,H&M,food_delivery,Усть-Каменогорск,success
24728,1295,473,18,2025-11-18 03:43:15,344238.74,EUR,purchase,Kaspi Store,restaurant,Актобе,success
24729,594,717,2320,2026-02-19 03:37:45,228376.55,EUR,purchase,Glovo,electronics,Шымкент,success
24730,1995,510,630,2025-12-08 13:45:05,247921.48,USD,deposit,Small,clothing,Актобе,success
24731,944,1549,2490,2025-07-18 04:09:30,166073.78,USD,deposit,Air Astana,clothing,Астана,declined
24732,1776,2992,224,2025-10-20 23:24:40,254805.6,KZT,purchase,Coffee Boom,travel,Актобе,success
24733,1004,72,1274,2025-11-12 19:07:10,397703.78,EUR,purchase,H&M,marketplace,Караганда,success
24734,1198,1741,466,2025-06-11 17:20:35,172749.84,USD,purchase,H&M,marketplace,Тараз,success
24735,846,988,1898,2025-12-16 04:16:27,328614.2,KZT,purchase,Zara,travel,Шымкент,declined
24736,1889,1829,2135,2026-04-04 06:34:39,85720.61,USD,deposit,Magnum,electronics,Астана,declined
24737,837,810,409,2025-09-12 04:19:28,400670.89,KZT,deposit,KFC,marketplace,Актобе,success
24738,1776,2992,224,2025-07-17 06:05:31,366847.87,EUR,cash_withdrawal,H&M,electronics,Тараз,success
24739,1199,125,185,2025-11-05 14:39:37,279644.98,USD,purchase,Air Astana,clothing,Тараз,success
24740,1873,2780,144,2025-12-25 05:53:53,314281.25,KZT,deposit,Coffee Boom,marketplace,Астана,declined
24741,400,574,638,2026-02-23 16:13:30,407489.91,USD,cash_withdrawal,Burger King,travel,Актобе,declined
24742,1932,804,989,2026-03-12 22:53:30,339777.47,EUR,deposit,H&M,travel,Караганда,declined
24743,1534,264,804,2025-04-26 10:35:33,49879.63,EUR,purchase,H&M,supermarket,Павлодар,success
24744,1548,1879,1737,2026-01-03 11:29:49,95741.75,USD,cash_withdrawal,Sulpak,electronics,Астана,success
24745,1211,611,502,2025-07-02 09:29:36,30360.43,EUR,deposit,Air Astana,transport,Тараз,success
24746,843,1481,926,2026-01-29 01:24:33,420540.85,KZT,purchase,Yandex Go,travel,Астана,declined
24747,101,2685,2354,2026-02-11 22:13:51,423544.06,KZT,deposit,Burger King,food_delivery,Усть-Каменогорск,success
24748,1606,1804,1151,2026-01-16 04:20:29,171396.34,EUR,purchase,KFC,marketplace,Шымкент,success
24749,1046,884,1329,2025-04-29 19:08:48,335828.36,EUR,deposit,Small,transport,Павлодар,declined
24750,811,1961,514,2025-12-21 07:01:25,455001.51,EUR,purchase,Magnum,marketplace,Караганда,success
24751,1087,124,992,2025-09-13 18:19:50,16920.86,EUR,purchase,Glovo,marketplace,Усть-Каменогорск,declined
24752,306,502,1899,2025-05-11 06:32:47,238406.08,USD,cash_withdrawal,Coffee Boom,supermarket,Тараз,declined
24753,978,2836,960,2026-01-09 16:26:35,456398.75,KZT,purchase,Air Astana,electronics,Актобе,success
24754,1747,2287,994,2025-11-27 13:08:22,442607.28,KZT,deposit,Sulpak,transport,Шымкент,success
24755,1860,2767,538,2025-07-19 21:00:20,493547.71,EUR,purchase,Kaspi Store,clothing,Астана,success
24756,1608,50,904,2025-12-04 11:09:46,450201.39,EUR,transfer,Green Bazaar,travel,Астана,success
24757,445,2275,706,2025-08-08 05:48:04,94926.9,KZT,purchase,Burger King,electronics,Актобе,success
24758,1254,427,1084,2026-03-11 08:32:56,131742.1,USD,deposit,Zara,clothing,Усть-Каменогорск,declined
24759,1383,573,397,2025-07-27 22:10:56,36203.46,USD,transfer,Green Bazaar,supermarket,Астана,success
24760,491,2385,1607,2025-07-13 20:43:32,389642.44,EUR,purchase,Zara,marketplace,Тараз,declined
24761,1821,1768,1135,2025-06-22 18:10:07,221189.19,KZT,cash_withdrawal,Glovo,marketplace,Астана,declined
24762,1264,2583,2002,2025-12-17 08:34:36,470014.73,USD,purchase,Small,marketplace,Усть-Каменогорск,success
24763,527,2655,1951,2025-09-05 18:20:30,66382.78,USD,cash_withdrawal,Small,marketplace,Тараз,success
24764,134,2471,556,2026-04-19 07:25:15,43662.44,USD,purchase,Glovo,marketplace,Тараз,success
24765,1865,1223,201,2025-10-18 07:59:42,480680.01,USD,transfer,Magnum,electronics,Усть-Каменогорск,success
24766,103,2321,1200,2025-10-30 09:44:12,350402.49,USD,deposit,H&M,travel,Тараз,success
24767,1006,1113,1643,2025-05-30 09:35:30,484797.9,KZT,cash_withdrawal,Yandex Go,supermarket,Усть-Каменогорск,declined
24768,366,1962,1466,2026-01-16 19:47:26,455686.41,KZT,cash_withdrawal,Sulpak,restaurant,Шымкент,success
24769,183,1281,2233,2025-08-06 16:44:16,26145.16,USD,cash_withdrawal,Coffee Boom,travel,Павлодар,success
24770,1959,680,322,2025-08-29 02:34:00,110875.31,KZT,cash_withdrawal,H&M,travel,Павлодар,success
24771,1727,2126,2220,2026-03-27 11:09:38,45742.48,KZT,transfer,Air Astana,travel,Актобе,success
24772,1124,677,589,2026-02-03 22:51:06,293117.45,USD,transfer,Yandex Go,travel,Усть-Каменогорск,declined
24773,1490,2335,935,2025-11-03 21:41:11,164864.97,EUR,purchase,H&M,supermarket,Астана,declined
24774,787,1342,1917,2025-11-29 10:08:52,215066.97,EUR,purchase,Air Astana,clothing,Павлодар,success
24775,1566,272,1557,2026-02-24 06:12:30,41459.88,EUR,purchase,Green Bazaar,transport,Алматы,success
24776,1727,2126,2220,2025-05-18 18:28:52,138072.01,EUR,purchase,Small,electronics,Тараз,success
24777,1860,2767,538,2026-02-04 18:52:11,251814.99,USD,deposit,Magnum,clothing,Астана,success
24778,185,324,1542,2026-03-29 13:38:51,234009.56,EUR,cash_withdrawal,Sulpak,travel,Алматы,declined
24779,616,2595,476,2026-03-27 05:44:52,40989.98,EUR,purchase,Burger King,food_delivery,Астана,success
24780,1769,777,607,2025-05-13 12:21:59,105093.93,USD,cash_withdrawal,Technodom,clothing,Астана,declined
24781,854,1191,2,2025-07-28 05:02:45,85104.21,EUR,purchase,Technodom,clothing,Шымкент,success
24782,1421,1396,855,2025-09-14 19:56:16,159558.34,USD,cash_withdrawal,Green Bazaar,transport,Алматы,success
